corpus,filename,circular_no,date,title,url,downloaded_at,file_size_kb
rbi,378MD65D46FCCF0C34491B34505C6E1DACFFE.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/378MD65D46FCCF0C34491B34505C6E1DACFFE.PDF,2026-06-11T09:20:29.382226,958.3
rbi,119MD1507243E72581B827246DA93059E0EC1951F6F.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/119MD1507243E72581B827246DA93059E0EC1951F6F.PDF,2026-06-11T09:20:31.981276,397.7
rbi,118MDE97B8ED9A09B4B21BE7FDDE5F836CD09.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/118MDE97B8ED9A09B4B21BE7FDDE5F836CD09.PDF,2026-06-11T09:20:34.589192,445.9
rbi,MD11024D1EF9CB39B44ABB23DF586173E0CDE.PDF,notification,2066,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD11024D1EF9CB39B44ABB23DF586173E0CDE.PDF,2026-06-11T09:20:38.654010,2066.4
rbi,107MDITGOVERNANCE3303572008604C67AC25B84292D85567.PDF,notification,2008,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/107MDITGOVERNANCE3303572008604C67AC25B84292D85567.PDF,2026-06-11T09:20:41.166122,425.0
rbi,MD7493544C24B5FC47D0AB12798C61CDB56F.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD7493544C24B5FC47D0AB12798C61CDB56F.PDF,2026-06-11T09:20:43.576419,261.4
rbi,MD28A4C421E7F7724C07B38E3C6207F3548E.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD28A4C421E7F7724C07B38E3C6207F3548E.PDF,2026-06-11T09:20:45.959062,232.7
rbi,120MDFRAUDRISKNBFCS82139F5C3E9E47798592706B653930FA.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/120MDFRAUDRISKNBFCS82139F5C3E9E47798592706B653930FA.PDF,2026-06-11T09:20:48.543257,399.8
rbi,MD53E0706201769D6B56245D7457395560CFE72517E0C.PDF,notification,2017,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD53E0706201769D6B56245D7457395560CFE72517E0C.PDF,2026-06-11T09:20:51.017429,254.9
rbi,MD47290920166EB3809B368247B5AD9EA90B846DB0BC.PDF,notification,2016,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD47290920166EB3809B368247B5AD9EA90B846DB0BC.PDF,2026-06-11T09:20:53.465485,149.0
rbi,MD48290920160255C86B033F4C4691FE7D44C22327B5.PDF,notification,2016,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD48290920160255C86B033F4C4691FE7D44C22327B5.PDF,2026-06-11T09:20:55.726486,160.4
rbi,128MD66C4DDCB167C4DC9A5BD913570CB3D47.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/128MD66C4DDCB167C4DC9A5BD913570CB3D47.PDF,2026-06-11T09:20:59.136816,830.6
rbi,MDPSL803EE903174E4C85AFA14C335A5B0909.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MDPSL803EE903174E4C85AFA14C335A5B0909.PDF,2026-06-11T09:21:02.807530,1559.4
rbi,65MD603579515C5142D2B168D5FA886A2CCB.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/65MD603579515C5142D2B168D5FA886A2CCB.PDF,2026-06-11T09:21:05.281596,279.9
rbi,64MDE1617F2067C546028690756E30B0C0F7.PDF,notification,2067,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/64MDE1617F2067C546028690756E30B0C0F7.PDF,2026-06-11T09:21:07.600648,212.6
rbi,56MD24072017E50D0ED63F9B4414AA756FF0FC72FB66.PDF,notification,2017,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/56MD24072017E50D0ED63F9B4414AA756FF0FC72FB66.PDF,2026-06-11T09:21:10.119882,429.7
rbi,55MD0A0C769D62074BCEAEC6F40FD8356870.PDF,notification,2074,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/55MD0A0C769D62074BCEAEC6F40FD8356870.PDF,2026-06-11T09:21:12.375564,136.4
rbi,392MD270320266188FCF9FF0D4C51913E2DD577796EA4.PDF,notification,2026,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/392MD270320266188FCF9FF0D4C51913E2DD577796EA4.PDF,2026-06-11T09:21:14.857262,279.1
rbi,281MD4079EF84173847849A50F7A00FB229F5.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/281MD4079EF84173847849A50F7A00FB229F5.PDF,2026-06-11T09:21:17.434244,352.6
rbi,142MD1111202598527CBD7B6D4BFC9792D568AD07F27D.PDF,notification,2025,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/142MD1111202598527CBD7B6D4BFC9792D568AD07F27D.PDF,2026-06-11T09:21:19.968031,188.9
rbi,137MDEF04E0A142F948C58A9503C136E565AF.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/137MDEF04E0A142F948C58A9503C136E565AF.PDF,2026-06-11T09:21:22.543122,422.2
rbi,MD12777A587A04E134163B2F6F574B44F9F1C.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD12777A587A04E134163B2F6F574B44F9F1C.PDF,2026-06-11T09:21:24.902675,251.4
rbi,MD126B9CF2E0CABD14471955E50A54D8291F2.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD126B9CF2E0CABD14471955E50A54D8291F2.PDF,2026-06-11T09:21:28.064160,541.8
rbi,124MD825F9F7127044B6F9BD2BDAA7C96D4B9.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/124MD825F9F7127044B6F9BD2BDAA7C96D4B9.PDF,2026-06-11T09:21:30.545897,311.6
rbi,117MDRBIOTCDERIVATIVES20245DEA695183554A20B155CE65F58944DD.PDF,notification,2024,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/117MDRBIOTCDERIVATIVES20245DEA695183554A20B155CE65F58944DD.PDF,2026-06-11T09:21:33.167083,574.1
rbi,109MDCPNCD797F42D139D741169EB58E637B243FF6.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/109MDCPNCD797F42D139D741169EB58E637B243FF6.PDF,2026-06-11T09:21:35.746577,362.3
rbi,94MDHEDGIN0DE447B3472143D6B3237D5F605E2ADB.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/94MDHEDGIN0DE447B3472143D6B3237D5F605E2ADB.PDF,2026-06-11T09:21:38.290481,353.1
rbi,93MDVARIATIONMARGIN29E1715A212F48B89160C223B91ABF74.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/93MDVARIATIONMARGIN29E1715A212F48B89160C223B91ABF74.PDF,2026-06-11T09:21:40.797956,304.2
rbi,88MDRBICDD2022D30B9C6D207C4D47A98D48F169DF1762.PDF,notification,2022,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/88MDRBICDD2022D30B9C6D207C4D47A98D48F169DF1762.PDF,2026-06-11T09:21:43.497772,380.3
rbi,84MD8DAD7C4F379B4875AC9C2D398646B42D.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/84MD8DAD7C4F379B4875AC9C2D398646B42D.PDF,2026-06-11T09:21:45.890008,259.1
rbi,NT5080C62E3929DE4D70AABB8136B7B5F647.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT5080C62E3929DE4D70AABB8136B7B5F647.PDF,2026-06-11T09:21:48.398020,268.2
rbi,78CALL95561D4E6ED4441EAE8AB0763E9B5DAE.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/78CALL95561D4E6ED4441EAE8AB0763E9B5DAE.PDF,2026-06-11T09:21:50.768909,250.5
rbi,32MD3991CCC227A24E61B8EFF6F7DBA065E2.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/32MD3991CCC227A24E61B8EFF6F7DBA065E2.PDF,2026-06-11T09:21:54.111191,1066.2
rbi,MD3191FD1C01B7704FB9B24E7073F651AB51.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD3191FD1C01B7704FB9B24E7073F651AB51.PDF,2026-06-11T09:21:59.278683,558.2
rbi,135MD89B55F672F36443FA02C0C53DC207FFF.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/135MD89B55F672F36443FA02C0C53DC207FFF.PDF,2026-06-11T09:22:01.765305,300.6
rbi,121MDOI2507202427D16C96B42C4E0B849FFD9732752B68.PDF,notification,2024,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/121MDOI2507202427D16C96B42C4E0B849FFD9732752B68.PDF,2026-06-11T09:22:04.304806,358.1
rbi,5MD2603201979CA1390E9E546869B2A9A92614DEDBF.PDF,notification,2019,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/5MD2603201979CA1390E9E546869B2A9A92614DEDBF.PDF,2026-06-11T09:22:06.904910,452.5
rbi,MD11_04012018B4D0DB4E6DA04CC4B7AF62AA03D902BE.PDF,notification,2018,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD11_04012018B4D0DB4E6DA04CC4B7AF62AA03D902BE.PDF,2026-06-11T09:22:09.793730,443.5
rbi,MD01220220176458378BB80A417592B7CE4DB57B123A.PDF,notification,2022,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD01220220176458378BB80A417592B7CE4DB57B123A.PDF,2026-06-11T09:22:12.301100,213.6
rbi,05MD56DF4232873F466191DC23F39F1012DD.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/05MD56DF4232873F466191DC23F39F1012DD.PDF,2026-06-11T09:22:14.562161,146.9
rbi,06MDE170516F633150EBCFE438084174F7DECCDC20C.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/06MDE170516F633150EBCFE438084174F7DECCDC20C.PDF,2026-06-11T09:22:17.139530,317.1
rbi,10MD06102016E550559916C346E0BC93720658286729.PDF,notification,2016,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/10MD06102016E550559916C346E0BC93720658286729.PDF,2026-06-11T09:22:24.455441,1274.0
rbi,01MDC010116BADB4521C423465C9679DBFA22845C7D.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/01MDC010116BADB4521C423465C9679DBFA22845C7D.PDF,2026-06-11T09:22:27.551061,902.4
rbi,02MD787706E669D641C090B415DBE22DEE29.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/02MD787706E669D641C090B415DBE22DEE29.PDF,2026-06-11T09:22:30.162985,322.9
rbi,03MD945692290C104C5595AEDAC89AE78788.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/03MD945692290C104C5595AEDAC89AE78788.PDF,2026-06-11T09:22:32.866183,423.0
rbi,04MD5127742FD0914D54B5EC4ECA8076F325.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/04MD5127742FD0914D54B5EC4ECA8076F325.PDF,2026-06-11T09:22:35.551696,500.3
rbi,07MIP0101168C51C4CB845342D09E8A4A613B1F1C6D.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/07MIP0101168C51C4CB845342D09E8A4A613B1F1C6D.PDF,2026-06-11T09:22:37.995401,269.6
rbi,08MDROA112016989330DF1FF9494784DAC32B488E6AE4.PDF,notification,2016,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/08MDROA112016989330DF1FF9494784DAC32B488E6AE4.PDF,2026-06-11T09:22:40.579814,287.7
rbi,09MDD593B2F2D48648C8AB3D37625C9F245D.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/09MDD593B2F2D48648C8AB3D37625C9F245D.PDF,2026-06-11T09:22:43.251118,508.6
rbi,12MDFB8AD1B34BCB4D0A8F6869DA4A53082E.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/12MDFB8AD1B34BCB4D0A8F6869DA4A53082E.PDF,2026-06-11T09:22:46.000383,486.7
rbi,13MDRD77DCF42C4E64B6C9A83C24EF5D4E188.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/13MDRD77DCF42C4E64B6C9A83C24EF5D4E188.PDF,2026-06-11T09:22:49.635365,1404.6
rbi,14MDM1120153F2FD5CC455640E78D139304BC7C080F.PDF,notification,2015,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/14MDM1120153F2FD5CC455640E78D139304BC7C080F.PDF,2026-06-11T09:22:52.323764,237.2
rbi,16MCDF82CC17C279247FCB66E2A39BDAD38F6.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/16MCDF82CC17C279247FCB66E2A39BDAD38F6.PDF,2026-06-11T09:22:54.771554,221.6
rbi,11MDEGS1205163428383952204B77831A3A086E82FDDF.PDF,notification,2051,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/11MDEGS1205163428383952204B77831A3A086E82FDDF.PDF,2026-06-11T09:22:57.481291,516.2
rbi,MD03_29031928C70FB929814CFCA72C7D3ED5A0EDE4.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD03_29031928C70FB929814CFCA72C7D3ED5A0EDE4.PDF,2026-06-11T09:23:00.101473,327.7
rbi,395MDDCEE303B29F7409B867FAAEC10242C4A.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/395MDDCEE303B29F7409B867FAAEC10242C4A.PDF,2026-06-11T09:23:02.766624,502.4
rbi,MD39472AB49ECE87F40868FBB8F0714E1627F.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD39472AB49ECE87F40868FBB8F0714E1627F.PDF,2026-06-11T09:23:05.439348,626.2
rbi,393MD748717FE591F47CA86031C181677D39B.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/393MD748717FE591F47CA86031C181677D39B.PDF,2026-06-11T09:23:08.070797,447.2
rbi,136MD25042025D32CA11EFBFC425288223F9E7FA96AF4.PDF,notification,2025,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/136MD25042025D32CA11EFBFC425288223F9E7FA96AF4.PDF,2026-06-11T09:23:11.016007,880.1
rbi,MD1332AB67885F67843569D47E893E23EF959.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD1332AB67885F67843569D47E893E23EF959.PDF,2026-06-11T09:23:14.059467,979.0
rbi,MDCND0104202580F6E20BEB804BF6A10E8551EFDCA39F.PDF,notification,2025,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MDCND0104202580F6E20BEB804BF6A10E8551EFDCA39F.PDF,2026-06-11T09:23:17.587299,1340.6
rbi,MD130010420256D973D29CB9749AE93AA109978A2B9CB.PDF,notification,2025,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD130010420256D973D29CB9749AE93AA109978A2B9CB.PDF,2026-06-11T09:23:20.478802,822.5
rbi,MD13101042025671F8F57253649588A32B08B06B0CA82.PDF,notification,2025,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD13101042025671F8F57253649588A32B08B06B0CA82.PDF,2026-06-11T09:23:23.421887,842.5
rbi,115MDCN01042024F088EFA4F3F04DC9968AD7EC6844AFE9.PDF,notification,2024,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/115MDCN01042024F088EFA4F3F04DC9968AD7EC6844AFE9.PDF,2026-06-11T09:23:26.361611,622.5
rbi,114MD01042024A655EA52DF584B2F83EFDC9EE14318A4.PDF,notification,2024,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/114MD01042024A655EA52DF584B2F83EFDC9EE14318A4.PDF,2026-06-11T09:23:28.810899,302.4
rbi,113MD01042024937B0D0040424E9D9D7FD66B31FCDFD0.PDF,notification,2024,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/113MD01042024937B0D0040424E9D9D7FD66B31FCDFD0.PDF,2026-06-11T09:23:31.138834,234.7
rbi,112MDSP010420245231CBB994974C658737DD8438EA6B75.PDF,notification,2024,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/112MDSP010420245231CBB994974C658737DD8438EA6B75.PDF,2026-06-11T09:23:33.558993,338.6
rbi,99MD7E47D5C894AC429FBA74073AA1D9CB93.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/99MD7E47D5C894AC429FBA74073AA1D9CB93.PDF,2026-06-11T09:23:36.004095,264.8
rbi,100MD03042023F2C548759A2C4E429F295F9A9FC5168F.PDF,notification,2023,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/100MD03042023F2C548759A2C4E429F295F9A9FC5168F.PDF,2026-06-11T09:23:38.390821,282.3
rbi,101MDPPD80EBE808A91E45CE9BE6B989C188F877.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/101MDPPD80EBE808A91E45CE9BE6B989C188F877.PDF,2026-06-11T09:23:40.837865,258.2
rbi,98MD030420232E2F50AF4A6043AF97A5628CFB7D3B56.PDF,notification,2023,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/98MD030420232E2F50AF4A6043AF97A5628CFB7D3B56.PDF,2026-06-11T09:23:45.527177,1356.0
rbi,97MDFENCCBA829FDFE8B46309498DB166C87D933.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/97MDFENCCBA829FDFE8B46309498DB166C87D933.PDF,2026-06-11T09:23:48.125047,299.7
rbi,91MDPPDR01042022EADFF060516C47E49C34DB2C9AA96CE1.PDF,notification,2022,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/91MDPPDR01042022EADFF060516C47E49C34DB2C9AA96CE1.PDF,2026-06-11T09:23:50.573852,341.4
rbi,90MDCDES010420224121B4A8DAEF4390A2063DF8E7E7A3C1.PDF,notification,2022,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/90MDCDES010420224121B4A8DAEF4390A2063DF8E7E7A3C1.PDF,2026-06-11T09:23:53.022364,252.5
rbi,77MD01042021E0839C3AEC50408A8570A02A57D40E4F.PDF,notification,2021,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/77MD01042021E0839C3AEC50408A8570A02A57D40E4F.PDF,2026-06-11T09:23:55.501481,304.9
rbi,76MD0104202105B64EDB81304720A2AB3A7C88AC9276.PDF,notification,2021,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/76MD0104202105B64EDB81304720A2AB3A7C88AC9276.PDF,2026-06-11T09:23:57.792058,201.8
rbi,69MD71C6523DA8B14C8582D9860CEA050BA4.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/69MD71C6523DA8B14C8582D9860CEA050BA4.PDF,2026-06-11T09:24:00.307043,372.6
rbi,68MD667BD1A3E259475FA08F8B407617C923.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/68MD667BD1A3E259475FA08F8B407617C923.PDF,2026-06-11T09:24:02.567648,158.1
rbi,62MD_05072018A0D59917AE714AF19E633B28C0D9DD9B.PDF,notification,2018,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/62MD_05072018A0D59917AE714AF19E633B28C0D9DD9B.PDF,2026-06-11T09:24:04.748528,73.3
rbi,MD63948FC3860C834CF78DB37990DA108B23.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD63948FC3860C834CF78DB37990DA108B23.PDF,2026-06-11T09:24:06.986329,57.4
rbi,MD59073FB085A702408996EAA31953818FFF.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD59073FB085A702408996EAA31953818FFF.PDF,2026-06-11T09:24:09.591003,99.4
rbi,MD35EA1BB6037AD745ABB1DD5833AA6BF692.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD35EA1BB6037AD745ABB1DD5833AA6BF692.PDF,2026-06-11T09:24:11.817523,33.1
rbi,MD3602551968629E4303BE4C26205A6A4D1E.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD3602551968629E4303BE4C26205A6A4D1E.PDF,2026-06-11T09:24:14.019048,55.4
rbi,396MDD002E435ECA145509929FC3ACBCFD0E9.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/396MDD002E435ECA145509929FC3ACBCFD0E9.PDF,2026-06-11T09:24:16.368246,242.4
rbi,NT79258FF36ECA8F4886B3B01F55D166C2B2.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT79258FF36ECA8F4886B3B01F55D166C2B2.PDF,2026-06-11T09:24:18.759088,268.4
rbi,141MD7D7F25DEBF1F48449E20D685E4B014E5.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/141MD7D7F25DEBF1F48449E20D685E4B014E5.PDF,2026-06-11T09:24:21.542648,428.8
rbi,MD123C0C6F7FF70E34F3DA5623B9E72AB3181.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD123C0C6F7FF70E34F3DA5623B9E72AB3181.PDF,2026-06-11T09:24:24.625955,1033.0
rbi,111MDONBBPS87BA4103916D4B21AE117F1443020ADB.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/111MDONBBPS87BA4103916D4B21AE117F1443020ADB.PDF,2026-06-11T09:24:27.067378,362.0
rbi,82MDPPIS2708202181CF0A6FCD1B47B88CAE8E92A228B160.PDF,notification,2021,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/82MDPPIS2708202181CF0A6FCD1B47B88CAE8E92A228B160.PDF,2026-06-11T09:24:29.858477,707.8
rbi,MD51170116C65788DE8A564165B74D5FECE0626A73.PDF,notification,unknown,RBI Document,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/MD51170116C65788DE8A564165B74D5FECE0626A73.PDF,2026-06-11T09:24:33.361463,1359.7
rbi,Utkarsh202910042026.pdf,unknown,2029,RBI’s Vision and Values,https://rbidocs.rbi.org.in/rdocs/content/pdfs/Utkarsh202910042026.pdf,2026-06-11T09:24:36.052285,652.3
rbi,Accessibility20012026.pdf,unknown,2001,Accessibility Statement,https://rbidocs.rbi.org.in/rdocs/content/pdfs/Accessibility20012026.pdf,2026-06-11T09:24:38.252969,133.7
rbi,NT19E5A780CFF65B4D4583BB768C2E0897D8.PDF,notification,unknown,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT19E5A780CFF65B4D4583BB768C2E0897D8.PDF,2026-06-11T09:24:45.744805,1313.6
rbi,18MC01042025616166709B48430A987603C6FB23589F.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/18MC01042025616166709B48430A987603C6FB23589F.PDF,2026-06-11T09:24:50.068843,1614.0
rbi,NT17DC5A1D8BA84E420CA6AAA87B4E05F17F.PDF,notification,unknown,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT17DC5A1D8BA84E420CA6AAA87B4E05F17F.PDF,2026-06-11T09:24:53.418738,1186.5
rbi,14MC01042025B5575C2EF9D247CAA5FBB2585B1CBB4B.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/14MC01042025B5575C2EF9D247CAA5FBB2585B1CBB4B.PDF,2026-06-11T09:24:56.986255,1400.4
rbi,11MC01042025B50554F5151F4E2593699A034105BAA2.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/11MC01042025B50554F5151F4E2593699A034105BAA2.PDF,2026-06-11T09:25:00.391389,937.5
rbi,09MC01042025579866A57486476EBBEAB63366EB95B7.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/09MC01042025579866A57486476EBBEAB63366EB95B7.PDF,2026-06-11T09:25:04.058353,1503.3
rbi,07MC0104202508D52A1219FA468D864D393D72C3CC4B.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/07MC0104202508D52A1219FA468D864D393D72C3CC4B.PDF,2026-06-11T09:25:07.495941,1360.2
rbi,NT168E73C887EB7C4C69A01A0F2FB458C9AB.PDF,notification,unknown,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT168E73C887EB7C4C69A01A0F2FB458C9AB.PDF,2026-06-11T09:25:10.775688,1146.3
rbi,NT150D4BEA3889CD42F794F124D97AEB5B69.PDF,notification,unknown,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT150D4BEA3889CD42F794F124D97AEB5B69.PDF,2026-06-11T09:25:14.034713,1116.5
rbi,13MC01042025792E33CF094B46F2B838E6409777438D.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/13MC01042025792E33CF094B46F2B838E6409777438D.PDF,2026-06-11T09:25:18.620286,2569.0
rbi,12MC01042025798B538ADFE74E5FA4D88A5874AD7248.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/12MC01042025798B538ADFE74E5FA4D88A5874AD7248.PDF,2026-06-11T09:25:21.937872,1220.1
rbi,NT08F65FDFBB966942CAA08E0D766F2F6BD4.PDF,notification,unknown,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT08F65FDFBB966942CAA08E0D766F2F6BD4.PDF,2026-06-11T09:25:28.924014,5265.3
rbi,MC56490FDF9FBB3045C2936D194B2FFB7578.PDF,notification,unknown,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/MC56490FDF9FBB3045C2936D194B2FFB7578.PDF,2026-06-11T09:25:31.461439,257.5
rbi,04MC01042025636879CB4F0548F490DC312D96B7D2C1.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/04MC01042025636879CB4F0548F490DC312D96B7D2C1.PDF,2026-06-11T09:25:35.236139,1594.2
rbi,03MCCC01042025AE0443642B944F72936B15767028ED2B.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/03MCCC01042025AE0443642B944F72936B15767028ED2B.PDF,2026-06-11T09:25:37.713323,255.4
rbi,02MC010420256177154636DF4920B0F75500DDCDB82D.PDF,notification,2025,RBI Document,http://rbidocs.rbi.org.in/rdocs/notification/PDFs/02MC010420256177154636DF4920B0F75500DDCDB82D.PDF,2026-06-11T09:25:40.690634,597.1
